Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY,Performance CrdR,Performance Touches,Performance Tkl,Performance Int,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,team,player_name,player_id
2024-11-30,Sat,Matchweek 13,Away,L 0–1,Ipswich Town,Nott'ham Forest,Y,CB,90,0,0,0,0,0,0,1,0,72,1,0,1,0.0,0.0,0.0,0,0,53,63,84.1,4,40,1,0,0,Match Report,53,63,84.1,1015,336,22,25,88.0,25,26,96.2,6,12,50.0,0,0.0,0.0,0,4,0,0,4,63,63,0,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,13,40,26,6,1,72,0,0,,0,,40,232,125,1,0,0,1,0,51,0,1,1,1,0,0,0,0,,0,1,1,0,0,1,4,0,Ipswich Town,Dara-OShea,1d042188
2024-12-03,Tue,Matchweek 14,Home,L 0–1,Ipswich Town,Crystal Palace,Y,CB,90,0,0,0,0,1,0,1,0,102,2,2,2,0.0,0.0,0.0,0,0,74,86,86.0,1,54,0,1,0,Match Report,74,86,86.0,1415,512,23,26,88.5,37,39,94.9,11,15,73.3,0,0.0,0.0,0,3,0,0,1,86,84,1,0,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,16,56,40,6,1,102,1,0,0.0,1,100.0,54,169,104,0,0,0,1,0,68,0,2,1,0,2,0,0,0,,0,2,2,0,2,4,5,0,Ipswich Town,Dara-OShea,1d042188
2024-12-08,Sun,Matchweek 15,Home,L 1–2,Ipswich Town,Bournemouth,Y,CB,90,0,0,0,0,0,0,0,0,61,2,1,2,0.0,0.0,0.0,2,1,27,47,57.4,2,25,0,0,0,Match Report,27,47,57.4,629,405,5,11,45.5,13,19,68.4,7,13,53.8,0,0.0,0.1,0,3,0,0,2,47,47,0,0,0,0,0,0,0,0,0,0,27,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,61,15,41,14,7,5,61,0,0,,0,,25,124,64,0,0,0,1,1,31,0,2,1,2,0,0,1,1,100.0,0,2,1,1,1,3,7,1,Ipswich Town,Dara-OShea,1d042188
2024-12-14,Sat,Matchweek 16,Away,W 2–1,Ipswich Town,Wolves,Y,CB,90,0,0,0,0,0,0,0,0,63,1,0,2,0.0,0.0,0.0,0,0,44,54,81.5,2,34,0,0,0,Match Report,44,54,81.5,875,338,13,14,92.9,28,32,87.5,3,8,37.5,0,0.0,0.0,0,2,0,0,2,54,54,0,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,12,44,15,4,2,63,0,0,,0,,34,157,64,0,0,0,1,0,47,1,1,0,1,0,0,0,1,0.0,1,2,1,1,0,1,5,1,Ipswich Town,Dara-OShea,1d042188
2024-12-21,Sat,Matchweek 17,Home,L 0–4,Ipswich Town,Newcastle Utd,Y,CB,90,0,0,0,0,1,0,0,0,54,2,1,1,0.1,0.1,0.0,2,0,39,45,86.7,6,28,0,0,0,Match Report,39,45,86.7,769,342,10,12,83.3,27,29,93.1,2,4,50.0,0,0.0,0.0,0,3,0,0,6,45,45,0,0,0,0,0,0,0,0,0,0,39,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,54,10,36,17,2,2,54,0,0,,0,,28,205,113,0,0,0,0,0,28,0,2,2,1,1,0,1,2,50.0,1,1,0,1,1,3,5,0,Ipswich Town,Dara-OShea,1d042188
2024-12-27,Fri,Matchweek 18,Away,L 0–1,Ipswich Town,Arsenal,Y*,"CB,RB",90,0,0,0,0,0,0,0,0,54,2,0,2,0.0,0.0,0.0,0,0,35,45,77.8,1,24,1,0,0,Match Report,35,45,77.8,583,210,15,18,83.3,18,21,85.7,1,1,100.0,0,0.0,0.0,0,1,0,0,1,45,40,5,0,0,0,0,5,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,22,26,6,0,54,0,0,,0,,24,90,35,1,1,0,0,1,34,0,2,2,1,1,0,1,1,100.0,0,2,2,0,0,2,5,0,Ipswich Town,Dara-OShea,1d042188
2024-12-30,Mon,Matchweek 19,Home,W 2–0,Ipswich Town,Chelsea,Y,CB,90,0,0,0,0,1,0,1,0,37,3,0,2,0.1,0.1,0.0,0,0,18,29,62.1,4,9,0,0,0,Match Report,18,29,62.1,304,128,7,8,87.5,10,15,66.7,1,3,33.3,0,0.0,0.0,0,3,0,0,4,29,22,7,0,0,0,0,7,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,2,12,21,4,1,37,0,0,,0,,9,37,16,0,0,0,0,0,12,0,3,3,1,1,1,1,1,100.0,0,2,1,1,0,3,3,0,Ipswich Town,Dara-OShea,1d042188
2025-01-05,Sun,Matchweek 20,Away,D 2–2,Ipswich Town,Fulham,Y,CB,90,0,0,0,0,0,0,1,0,50,2,3,0,0.0,0.0,0.0,0,0,20,32,62.5,1,9,0,0,0,Match Report,20,32,62.5,289,132,10,11,90.9,10,15,66.7,0,5,0.0,0,0.0,0.0,0,1,0,0,1,32,24,8,1,0,0,0,7,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,11,31,16,3,1,50,0,0,,0,,9,41,15,0,0,0,1,0,19,0,2,1,2,0,0,2,2,100.0,0,0,0,0,3,5,10,0,Ipswich Town,Dara-OShea,1d042188
2025-01-16,Thu,Matchweek 21,Home,L 0–2,Ipswich Town,Brighton,Y*,RB,90,0,0,0,0,0,0,0,0,65,0,0,4,0.0,0.0,0.0,1,0,35,51,68.6,1,12,0,0,0,Match Report,35,51,68.6,683,307,11,14,78.6,23,27,85.2,1,8,12.5,0,0.0,0.0,0,2,0,0,1,51,44,7,4,0,0,0,3,0,0,0,0,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,65,10,46,17,2,1,65,0,0,,0,,12,32,11,0,0,0,0,0,28,0,0,0,0,0,0,0,0,,0,4,2,2,0,0,9,0,Ipswich Town,Dara-OShea,1d042188
2025-01-19,Sun,Matchweek 22,Home,L 0–6,Ipswich Town,Manchester City,Y,CB,90,0,0,0,0,1,1,0,0,67,1,0,0,0.1,0.1,0.0,1,0,51,60,85.0,2,45,0,0,0,Match Report,51,60,85.0,979,375,17,18,94.4,26,27,96.3,6,12,50.0,0,0.0,0.0,0,1,0,0,2,60,57,2,2,0,1,1,0,0,0,0,0,51,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,67,15,47,15,5,1,67,0,0,,0,,45,123,38,0,0,0,0,0,53,0,1,0,1,0,0,0,0,,0,0,0,0,0,1,2,0,Ipswich Town,Dara-OShea,1d042188
