Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY,Performance CrdR,Performance Touches,Performance Tkl,Performance Int,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,team,player_name,player_id
2024-11-10,Sun,Matchweek 11,Home,L 1–2,Tottenham,Ipswich Town,Y,RB,90,0,1,0,0,0,0,0,0,93,2,2,1,0.0,0.0,0.2,9,2,63,86,73.3,5,55,7,3,1,Match Report,63,86,73.3,1062,442,40,42,95.2,15,20,75.0,8,20,40.0,1,0.2,0.2,4,5,1,1,5,86,66,20,2,1,1,12,13,5,0,3,0,63,0,1,9,4,4,1,0,0,0,2,0,1,1,0,0,0,93,2,21,32,41,1,93,3,1,33.3,2,66.7,55,348,175,7,3,0,0,1,58,6,2,1,0,1,1,0,1,0.0,1,1,0,1,2,4,0,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2024-11-23,Sat,Matchweek 12,Away,W 4–0,Tottenham,Manchester City,Y,RB,90,1,0,0,0,1,1,0,0,49,0,0,3,0.3,0.3,0.0,0,0,27,37,73.0,2,25,2,2,1,Match Report,27,37,73.0,470,153,12,12,100.0,12,16,75.0,1,4,25.0,0,0.0,0.0,0,1,0,0,2,37,33,4,1,0,0,2,3,0,0,0,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,25,15,10,1,49,2,1,50.0,1,50.0,25,174,116,2,2,0,0,0,25,1,0,0,0,0,0,0,1,0.0,1,3,2,1,0,0,8,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2024-12-01,Sun,Matchweek 13,Home,D 1–1,Tottenham,Fulham,Y,RB,90,0,0,0,0,2,0,0,0,72,2,0,1,0.1,0.1,0.0,2,0,45,59,76.3,4,36,2,1,0,Match Report,45,59,76.3,615,157,26,29,89.7,16,21,76.2,1,4,25.0,0,0.0,0.1,1,1,2,0,4,59,44,14,3,0,0,4,10,1,0,1,0,45,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,72,3,17,26,29,1,72,1,0,0.0,1,100.0,36,163,76,2,4,0,2,0,35,2,2,2,0,1,1,1,6,16.7,5,1,0,1,0,2,3,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2024-12-05,Thu,Matchweek 14,Away,L 0–1,Tottenham,Bournemouth,N,RB,29,0,0,0,0,1,1,0,0,25,0,1,1,0.1,0.1,0.0,0,0,11,17,64.7,0,11,0,0,0,Match Report,11,17,64.7,187,118,5,5,100.0,4,6,66.7,2,5,40.0,0,0.0,0.0,0,1,0,0,0,17,12,5,0,0,0,2,5,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,5,12,8,0,25,0,0,,0,,11,31,15,0,1,0,2,1,11,2,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2024-12-08,Sun,Matchweek 15,Home,L 3–4,Tottenham,Chelsea,Y,RB,90,0,1,0,0,2,0,0,0,59,1,0,3,0.1,0.1,0.2,5,1,34,46,73.9,4,28,1,1,1,Match Report,34,46,73.9,640,298,17,18,94.4,12,17,70.6,4,6,66.7,1,0.2,0.2,2,4,0,0,4,46,35,11,3,0,0,4,7,1,0,1,0,34,0,2,5,2,1,0,1,1,0,1,1,0,0,0,0,0,59,7,24,18,17,0,59,1,1,100.0,0,0.0,28,125,55,1,1,0,0,1,23,1,1,1,0,1,0,1,1,100.0,0,3,1,2,0,1,4,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2024-12-15,Sun,Matchweek 16,Away,W 5–0,Tottenham,Southampton,N,RB,63,0,0,0,0,0,0,0,0,62,0,1,1,0.0,0.0,0.0,2,0,48,58,82.8,3,44,0,0,0,Match Report,48,58,82.8,763,187,20,22,90.9,25,27,92.6,2,6,33.3,0,0.0,0.0,1,4,0,0,3,58,54,4,0,0,0,2,4,0,0,0,0,48,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,62,1,12,37,13,0,62,0,0,,0,,44,191,99,0,2,0,1,1,45,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,1,Tottenham Hotspur,Pedro-Porro,27d0a506
2024-12-22,Sun,Matchweek 17,Home,L 3–6,Tottenham,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,81,3,1,0,0.0,0.0,0.1,3,0,56,72,77.8,9,47,3,2,1,Match Report,56,72,77.8,1044,545,28,32,87.5,18,22,81.8,8,12,66.7,0,0.1,0.2,2,13,3,0,9,72,63,9,2,0,2,5,6,1,0,1,0,56,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,81,6,32,33,16,0,81,2,1,50.0,1,50.0,47,186,82,3,1,0,2,2,57,4,3,2,0,3,0,1,2,50.0,1,0,0,0,1,4,2,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2024-12-26,Thu,Matchweek 18,Away,L 0–1,Tottenham,Nott'ham Forest,N,RB,10,0,0,0,0,0,0,0,0,14,0,0,1,0.0,0.0,0.0,2,0,8,13,61.5,2,7,0,0,0,Match Report,8,13,61.5,127,18,2,2,100.0,6,8,75.0,0,3,0.0,0,0.0,0.1,1,0,1,0,2,13,11,2,0,0,0,2,1,1,0,1,0,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,1,3,0,11,0,14,0,0,,0,,7,30,16,0,1,0,0,0,8,1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2024-12-29,Sun,Matchweek 19,Home,D 2–2,Tottenham,Wolves,Y,RB,90,0,1,0,0,0,0,0,0,71,1,2,4,0.0,0.0,0.1,3,2,39,60,65.0,2,29,1,0,0,Match Report,39,60,65.0,609,323,23,31,74.2,10,17,58.8,5,8,62.5,1,0.1,0.2,2,1,1,1,2,60,44,16,2,0,0,4,12,2,0,2,0,39,0,4,3,0,3,0,0,0,0,2,0,2,0,0,0,0,71,5,24,33,14,1,71,0,0,,0,,29,108,44,1,1,1,0,2,33,2,1,1,1,0,0,1,2,50.0,1,4,1,3,2,3,4,0,Tottenham Hotspur,Pedro-Porro,27d0a506
2025-01-04,Sat,Matchweek 20,Home,L 1–2,Tottenham,Newcastle Utd,Y,RB,90,0,1,0,0,2,0,0,0,67,5,0,3,0.1,0.1,0.3,5,1,39,55,70.9,2,33,2,0,0,Match Report,39,55,70.9,626,261,19,21,90.5,14,18,77.8,3,9,33.3,1,0.3,0.2,2,3,4,2,2,55,47,8,1,0,0,8,6,1,0,1,0,39,0,3,5,5,0,0,0,0,0,1,1,0,0,0,0,0,67,5,25,15,27,1,67,0,0,,0,,33,142,63,2,2,0,0,0,36,5,5,5,3,1,1,4,4,100.0,0,3,1,2,0,5,3,0,Tottenham Hotspur,Pedro-Porro,27d0a506
