Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY,Performance CrdR,Performance Touches,Performance Tkl,Performance Int,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,team,player_name,player_id
2024-11-10,Sun,Matchweek 11,Away,D 1–1,Arsenal,Chelsea,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37.0,89.2,0.0,29.0,0.0,0.0,0.0,Match Report,33.0,37.0,89.2,748.0,559.0,13.0,13.0,100.0,12.0,12.0,100.0,8.0,11.0,72.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,32.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,38.0,2.0,0.0,0.0,40.0,0.0,0.0,,0.0,,29.0,135.0,105.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Arsenal,David-Raya,98ea5115
2024-11-23,Sat,Matchweek 12,Home,W 3–0,Arsenal,Nott'ham Forest,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.0,83.3,0.0,27.0,0.0,0.0,0.0,Match Report,30.0,36.0,83.3,671.0,469.0,6.0,6.0,100.0,19.0,19.0,100.0,5.0,11.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,26.0,36.0,1.0,0.0,0.0,37.0,0.0,0.0,,0.0,,27.0,120.0,54.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Arsenal,David-Raya,98ea5115
2024-11-30,Sat,Matchweek 13,Away,W 5–2,Arsenal,West Ham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,42.0,64.3,0.0,33.0,0.0,0.0,0.0,Match Report,27.0,42.0,64.3,756.0,511.0,4.0,4.0,100.0,14.0,15.0,93.3,9.0,23.0,39.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,36.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,23.0,40.0,2.0,0.0,0.0,42.0,0.0,0.0,,0.0,,33.0,132.0,57.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,David-Raya,98ea5115
2024-12-04,Wed,Matchweek 14,Home,W 2–0,Arsenal,Manchester Utd,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,44.0,77.3,0.0,30.0,0.0,0.0,0.0,Match Report,34.0,44.0,77.3,719.0,450.0,11.0,11.0,100.0,17.0,17.0,100.0,6.0,16.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,42.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,23.0,45.0,1.0,0.0,0.0,46.0,0.0,0.0,,0.0,,30.0,114.0,65.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,David-Raya,98ea5115
2024-12-08,Sun,Matchweek 15,Away,D 1–1,Arsenal,Fulham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,95.7,0.0,11.0,0.0,0.0,0.0,Match Report,22.0,23.0,95.7,441.0,305.0,6.0,6.0,100.0,14.0,14.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,14.0,22.0,2.0,0.0,0.0,24.0,0.0,0.0,,0.0,,11.0,64.0,37.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,David-Raya,98ea5115
2024-12-14,Sat,Matchweek 16,Home,D 0–0,Arsenal,Everton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,96.7,0.0,20.0,0.0,0.0,0.0,Match Report,29.0,30.0,96.7,543.0,336.0,10.0,10.0,100.0,17.0,17.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,27.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,26.0,4.0,0.0,0.0,30.0,0.0,0.0,,0.0,,20.0,84.0,53.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,David-Raya,98ea5115
2024-12-21,Sat,Matchweek 17,Away,W 5–1,Arsenal,Crystal Palace,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,53.0,67.9,0.0,37.0,0.0,0.0,0.0,Match Report,36.0,53.0,67.9,889.0,529.0,12.0,13.0,92.3,16.0,16.0,100.0,8.0,24.0,33.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,46.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,31.0,53.0,3.0,0.0,0.0,56.0,0.0,0.0,,0.0,,37.0,193.0,118.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Arsenal,David-Raya,98ea5115
2024-12-27,Fri,Matchweek 18,Home,W 1–0,Arsenal,Ipswich Town,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,80.0,0.0,21.0,0.0,0.0,0.0,Match Report,24.0,30.0,80.0,567.0,288.0,3.0,3.0,100.0,17.0,17.0,100.0,4.0,10.0,40.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,30.0,26.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.0,,21.0,81.0,58.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,David-Raya,98ea5115
2025-01-01,Wed,Matchweek 19,Away,W 3–1,Arsenal,Brentford,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35.0,60.0,1.0,22.0,0.0,0.0,0.0,Match Report,21.0,35.0,60.0,507.0,366.0,7.0,7.0,100.0,9.0,10.0,90.0,5.0,18.0,27.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,35.0,27.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,22.0,35.0,1.0,0.0,0.0,36.0,0.0,0.0,,0.0,,22.0,117.0,89.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Arsenal,David-Raya,98ea5115
2025-01-04,Sat,Matchweek 20,Away,D 1–1,Arsenal,Brighton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,52.0,73.1,0.0,29.0,0.0,0.0,0.0,Match Report,38.0,52.0,73.1,846.0,525.0,11.0,11.0,100.0,19.0,20.0,95.0,8.0,21.0,38.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.0,43.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,36.0,52.0,1.0,0.0,0.0,53.0,0.0,0.0,,0.0,,29.0,129.0,71.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arsenal,David-Raya,98ea5115
