Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY,Performance CrdR,Performance Touches,Performance Tkl,Performance Int,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,team,player_name,player_id
2024-11-09,Sat,Matchweek 11,Away,L 0–2,Aston Villa,Liverpool,Y*,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,33.0,84.8,0.0,25.0,0.0,0.0,0.0,Match Report,28.0,33.0,84.8,707.0,371.0,4.0,4.0,100.0,18.0,18.0,100.0,6.0,11.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,29.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,0.0,33.0,0.0,0.0,,0.0,,25.0,117.0,63.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,Emiliano-Martinez,7956236f
2024-11-23,Sat,Matchweek 12,Home,D 2–2,Aston Villa,Crystal Palace,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,94.6,0.0,24.0,0.0,0.0,0.0,Match Report,35.0,37.0,94.6,728.0,379.0,8.0,8.0,100.0,25.0,25.0,100.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,23.0,37.0,1.0,0.0,0.0,38.0,0.0,0.0,,0.0,,24.0,154.0,107.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,Emiliano-Martinez,7956236f
2024-12-01,Sun,Matchweek 13,Away,L 0–3,Aston Villa,Chelsea,Y,GK,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,85.7,0.0,15.0,0.0,0.0,0.0,Match Report,24.0,28.0,85.7,549.0,296.0,11.0,12.0,91.7,7.0,7.0,100.0,6.0,9.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,23.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,,0.0,,15.0,73.0,42.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Aston Villa,Emiliano-Martinez,7956236f
2024-12-04,Wed,Matchweek 14,Home,W 3–1,Aston Villa,Brentford,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,38.0,68.4,0.0,22.0,0.0,0.0,0.0,Match Report,26.0,38.0,68.4,798.0,598.0,2.0,2.0,100.0,16.0,16.0,100.0,8.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,29.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,,0.0,,22.0,143.0,101.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aston Villa,Emiliano-Martinez,7956236f
2024-12-07,Sat,Matchweek 15,Home,W 1–0,Aston Villa,Southampton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,82.1,0.0,18.0,0.0,0.0,0.0,Match Report,23.0,28.0,82.1,617.0,262.0,2.0,3.0,66.7,15.0,15.0,100.0,6.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,,0.0,,18.0,93.0,46.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,Emiliano-Martinez,7956236f
2024-12-14,Sat,Matchweek 16,Away,L 1–2,Aston Villa,Nott'ham Forest,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.0,97.3,0.0,24.0,0.0,0.0,0.0,Match Report,36.0,37.0,97.3,822.0,500.0,7.0,7.0,100.0,22.0,22.0,100.0,7.0,8.0,87.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,32.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,25.0,39.0,0.0,0.0,0.0,39.0,0.0,0.0,,0.0,,24.0,125.0,82.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aston Villa,Emiliano-Martinez,7956236f
2024-12-21,Sat,Matchweek 17,Home,W 2–1,Aston Villa,Manchester City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,41.0,82.9,0.0,26.0,0.0,0.0,0.0,Match Report,34.0,41.0,82.9,850.0,426.0,5.0,5.0,100.0,21.0,21.0,100.0,8.0,14.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,36.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,39.0,43.0,0.0,0.0,0.0,43.0,0.0,0.0,,0.0,,26.0,100.0,56.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aston Villa,Emiliano-Martinez,7956236f
2024-12-26,Thu,Matchweek 18,Away,L 0–3,Aston Villa,Newcastle Utd,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,47.0,66.0,0.0,23.0,0.0,0.0,0.0,Match Report,31.0,47.0,66.0,983.0,698.0,4.0,4.0,100.0,15.0,16.0,93.8,12.0,25.0,48.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,47.0,32.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,38.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,,0.0,,23.0,112.0,98.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Aston Villa,Emiliano-Martinez,7956236f
2024-12-30,Mon,Matchweek 19,Home,D 2–2,Aston Villa,Brighton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,37.0,83.8,1.0,21.0,0.0,0.0,0.0,Match Report,31.0,37.0,83.8,930.0,494.0,0.0,0.0,,21.0,21.0,100.0,10.0,16.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,29.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,31.0,38.0,1.0,0.0,0.0,39.0,0.0,0.0,,0.0,,21.0,92.0,62.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Aston Villa,Emiliano-Martinez,7956236f
2025-01-04,Sat,Matchweek 20,Home,W 2–1,Aston Villa,Leicester City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,90.6,0.0,20.0,0.0,0.0,0.0,Match Report,29.0,32.0,90.6,579.0,266.0,8.0,8.0,100.0,19.0,19.0,100.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,29.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,32.0,1.0,0.0,0.0,33.0,0.0,0.0,,0.0,,20.0,97.0,72.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aston Villa,Emiliano-Martinez,7956236f
