Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY,Performance CrdR,Performance Touches,Performance Tkl,Performance Int,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,team,player_name,player_id
2024-11-09,Sat,Matchweek 11,Home,L 0–2,Crystal Palace,Fulham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,55.6,0.0,21.0,0.0,0.0,0.0,Match Report,20.0,36.0,55.6,626.0,411.0,1.0,1.0,100.0,14.0,14.0,100.0,5.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,33.0,40.0,1.0,0.0,0.0,41.0,0.0,0.0,,0.0,,21.0,119.0,56.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2024-11-23,Sat,Matchweek 12,Away,D 2–2,Crystal Palace,Aston Villa,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,50.0,0.0,13.0,0.0,0.0,0.0,Match Report,13.0,26.0,50.0,453.0,295.0,2.0,2.0,100.0,7.0,7.0,100.0,4.0,17.0,23.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,,0.0,,13.0,85.0,39.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2024-11-30,Sat,Matchweek 13,Home,D 1–1,Crystal Palace,Newcastle Utd,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,30.0,63.3,0.0,24.0,0.0,0.0,0.0,Match Report,19.0,30.0,63.3,532.0,316.0,4.0,4.0,100.0,8.0,8.0,100.0,7.0,18.0,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,24.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,32.0,0.0,0.0,0.0,32.0,0.0,0.0,,0.0,,24.0,123.0,40.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2024-12-03,Tue,Matchweek 14,Away,W 1–0,Crystal Palace,Ipswich Town,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,40.0,52.5,0.0,24.0,0.0,0.0,0.0,Match Report,21.0,40.0,52.5,615.0,385.0,3.0,3.0,100.0,13.0,13.0,100.0,5.0,24.0,20.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,33.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,31.0,41.0,0.0,0.0,0.0,41.0,0.0,0.0,,0.0,,24.0,157.0,61.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2024-12-07,Sat,Matchweek 15,Home,D 2–2,Crystal Palace,Manchester City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,35.0,57.1,0.0,25.0,0.0,0.0,0.0,Match Report,20.0,35.0,57.1,552.0,337.0,3.0,3.0,100.0,12.0,12.0,100.0,5.0,20.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,26.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,26.0,37.0,0.0,0.0,0.0,37.0,0.0,0.0,,0.0,,25.0,118.0,41.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2024-12-15,Sun,Matchweek 16,Away,W 3–1,Crystal Palace,Brighton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,40.0,52.5,0.0,23.0,0.0,0.0,0.0,Match Report,21.0,40.0,52.5,653.0,418.0,2.0,2.0,100.0,14.0,14.0,100.0,5.0,24.0,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,26.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,41.0,46.0,0.0,0.0,0.0,46.0,0.0,0.0,,0.0,,23.0,154.0,83.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2024-12-21,Sat,Matchweek 17,Home,L 1–5,Crystal Palace,Arsenal,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,60.0,0.0,21.0,0.0,0.0,0.0,Match Report,15.0,25.0,60.0,279.0,110.0,6.0,6.0,100.0,8.0,8.0,100.0,1.0,11.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,28.0,0.0,0.0,0.0,28.0,0.0,0.0,,0.0,,21.0,127.0,33.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2024-12-26,Thu,Matchweek 18,Away,D 0–0,Crystal Palace,Bournemouth,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,40.0,65.0,0.0,19.0,0.0,0.0,0.0,Match Report,26.0,40.0,65.0,794.0,566.0,8.0,8.0,100.0,8.0,8.0,100.0,10.0,24.0,41.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,22.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,32.0,42.0,0.0,0.0,0.0,42.0,0.0,0.0,,0.0,,19.0,96.0,42.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2024-12-29,Sun,Matchweek 19,Home,W 2–1,Crystal Palace,Southampton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,43.0,60.5,0.0,31.0,0.0,0.0,0.0,Match Report,26.0,43.0,60.5,839.0,615.0,4.0,4.0,100.0,11.0,11.0,100.0,11.0,28.0,39.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,43.0,35.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,25.0,44.0,0.0,0.0,0.0,44.0,0.0,0.0,,0.0,,31.0,177.0,93.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
2025-01-04,Sat,Matchweek 20,Home,D 1–1,Crystal Palace,Chelsea,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,67.5,0.0,23.0,0.0,0.0,0.0,Match Report,27.0,40.0,67.5,916.0,646.0,6.0,6.0,100.0,9.0,10.0,90.0,12.0,24.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,26.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,,0.0,,23.0,118.0,54.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,Dean-Henderson,e5a76dfe
