Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY,Performance CrdR,Performance Touches,Performance Tkl,Performance Int,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,team,player_name,player_id
2024-11-09,Sat,Matchweek 11,Home,W 2–0,Wolves,Southampton,Y,LW,89.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,4.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,21.0,29.0,72.4,1.0,24.0,2.0,6.0,4.0,Match Report,21.0,29.0,72.4,282.0,77.0,14.0,16.0,87.5,5.0,6.0,83.3,1.0,2.0,50.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,29.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,4.0,8.0,22.0,11.0,4.0,40.0,6.0,4.0,66.7,1.0,16.7,24.0,151.0,115.0,2.0,0.0,2.0,0.0,3.0,25.0,5.0,4.0,2.0,1.0,3.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2024-11-23,Sat,Matchweek 12,Away,W 4–1,Wolves,Fulham,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,52.0,57.0,91.2,2.0,36.0,0.0,4.0,1.0,Match Report,52.0,57.0,91.2,724.0,313.0,31.0,33.0,93.9,16.0,17.0,94.1,2.0,3.0,66.7,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,57.0,40.0,17.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,52.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,9.0,31.0,31.0,17.0,2.0,78.0,4.0,1.0,25.0,2.0,50.0,36.0,174.0,114.0,0.0,0.0,0.0,2.0,1.0,38.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,2.0,0.0,3.0,10.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2024-11-30,Sat,Matchweek 13,Home,L 2–4,Wolves,Bournemouth,Y,"LB,CB,AM",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,98.0,5.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,74.0,85.0,87.1,5.0,59.0,3.0,5.0,2.0,Match Report,74.0,85.0,87.1,1256.0,322.0,39.0,43.0,90.7,31.0,33.0,93.9,4.0,7.0,57.1,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,85.0,74.0,11.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,74.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,27.0,49.0,22.0,4.0,98.0,5.0,2.0,40.0,0.0,0.0,59.0,301.0,127.0,3.0,2.0,2.0,1.0,3.0,75.0,4.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,50.0,2.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2024-12-04,Wed,Matchweek 14,Away,L 0–4,Wolves,Everton,Y,"WB,LB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,42.0,92.9,6.0,32.0,3.0,7.0,4.0,Match Report,39.0,42.0,92.9,532.0,202.0,26.0,27.0,96.3,11.0,12.0,91.7,1.0,1.0,100.0,0.0,0.0,0.1,0.0,2.0,2.0,0.0,6.0,42.0,30.0,12.0,1.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,2.0,22.0,21.0,13.0,2.0,56.0,7.0,4.0,57.1,2.0,28.6,32.0,259.0,125.0,3.0,3.0,2.0,2.0,5.0,33.0,6.0,4.0,4.0,2.0,2.0,0.0,4.0,4.0,100.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2024-12-09,Mon,Matchweek 15,Away,L 1–2,Wolves,West Ham,Y,WB,85.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,2.0,0.0,3.0,0.0,0.0,0.3,3.0,1.0,25.0,28.0,89.3,2.0,18.0,2.0,2.0,2.0,Match Report,25.0,28.0,89.3,340.0,99.0,17.0,17.0,100.0,8.0,10.0,80.0,0.0,1.0,0.0,1.0,0.3,0.1,2.0,1.0,1.0,1.0,2.0,28.0,25.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,9.0,15.0,11.0,2.0,35.0,2.0,2.0,100.0,0.0,0.0,18.0,95.0,58.0,2.0,2.0,1.0,0.0,0.0,18.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2024-12-14,Sat,Matchweek 16,Home,L 1–2,Wolves,Ipswich Town,Y,"WB,LB",89.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,62.0,4.0,1.0,0.0,0.0,0.0,0.2,3.0,0.0,42.0,50.0,84.0,5.0,28.0,1.0,4.0,1.0,Match Report,42.0,50.0,84.0,656.0,228.0,23.0,27.0,85.2,15.0,15.0,100.0,3.0,4.0,75.0,0.0,0.2,0.2,1.0,2.0,2.0,0.0,5.0,50.0,44.0,6.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,2.0,19.0,28.0,17.0,4.0,62.0,4.0,1.0,25.0,0.0,0.0,28.0,234.0,149.0,1.0,2.0,0.0,1.0,0.0,34.0,4.0,4.0,3.0,3.0,0.0,1.0,3.0,4.0,75.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2024-12-26,Thu,Matchweek 18,Home,W 2–0,Wolves,Manchester Utd,Y,WB,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,1.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,26.0,34.0,76.5,1.0,22.0,4.0,0.0,0.0,Match Report,26.0,34.0,76.5,298.0,99.0,18.0,19.0,94.7,7.0,8.0,87.5,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,34.0,25.0,9.0,0.0,0.0,0.0,4.0,7.0,2.0,1.0,0.0,0.0,26.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,5.0,18.0,18.0,4.0,41.0,0.0,0.0,,0.0,,22.0,145.0,107.0,4.0,1.0,2.0,2.0,2.0,26.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2024-12-29,Sun,Matchweek 19,Away,D 2–2,Wolves,Tottenham,Y,WB,90.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,3.0,0.0,3.0,0.1,0.1,0.3,4.0,2.0,62.0,73.0,84.9,8.0,50.0,5.0,2.0,1.0,Match Report,62.0,73.0,84.9,782.0,194.0,41.0,43.0,95.3,11.0,14.0,78.6,3.0,6.0,50.0,2.0,0.3,0.2,3.0,1.0,5.0,0.0,8.0,73.0,58.0,15.0,1.0,2.0,0.0,5.0,11.0,3.0,3.0,0.0,0.0,62.0,0.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,84.0,3.0,16.0,29.0,40.0,5.0,84.0,2.0,1.0,50.0,0.0,0.0,50.0,235.0,152.0,5.0,3.0,2.0,1.0,2.0,51.0,12.0,3.0,2.0,2.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2025-01-06,Mon,Matchweek 20,Home,L 0–3,Wolves,Nott'ham Forest,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,80.0,80.0,7.0,48.0,5.0,3.0,2.0,Match Report,64.0,80.0,80.0,1062.0,400.0,29.0,31.0,93.5,31.0,36.0,86.1,3.0,10.0,30.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,80.0,73.0,7.0,1.0,0.0,0.0,8.0,2.0,4.0,4.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,2.0,19.0,44.0,25.0,2.0,86.0,3.0,2.0,66.7,1.0,33.3,48.0,240.0,170.0,5.0,2.0,0.0,0.0,0.0,63.0,7.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
2025-01-15,Wed,Matchweek 21,Away,L 0–3,Wolves,Newcastle Utd,Y,WB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,0.0,1.0,0.0,0.0,0.4,1.0,0.0,35.0,43.0,81.4,0.0,29.0,4.0,3.0,1.0,Match Report,35.0,43.0,81.4,463.0,131.0,24.0,26.0,92.3,9.0,10.0,90.0,1.0,2.0,50.0,0.0,0.4,0.1,1.0,1.0,1.0,1.0,0.0,43.0,34.0,9.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1.0,10.0,27.0,17.0,1.0,54.0,3.0,1.0,33.3,2.0,66.7,29.0,132.0,54.0,4.0,1.0,1.0,3.0,3.0,33.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,Wolverhampton Wanderers,Rayan-Ait-Nouri,9b398aea
