Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY_x,Performance CrdR_x,Performance Touches,Performance Tkl,Performance Int_x,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance CrdY_y,Performance CrdR_y,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int_y,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,team,player_name,player_id
2025-08-24,Sun,Matchweek 2,Home,W 2–0,Everton,Brighton,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,49.0,59.2,0.0,31.0,0.0,0.0,0.0,Match Report,29.0,49.0,59.2,1227.0,983.0,1.0,1.0,100.0,9.0,10.0,90.0,19.0,38.0,50.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,49.0,32.0,17.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,29.0,52.0,1.0,0.0,0.0,53.0,0.0,0.0,,0.0,,31.0,180.0,55.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,Everton,Jordan-Pickford,4806ec67
2025-08-30,Sat,Matchweek 3,Away,W 3–2,Everton,Wolves,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,41.0,53.7,0.0,24.0,0.0,0.0,0.0,Match Report,22.0,41.0,53.7,945.0,819.0,1.0,1.0,100.0,7.0,7.0,100.0,14.0,33.0,42.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,41.0,28.0,13.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,29.0,43.0,2.0,0.0,0.0,45.0,0.0,0.0,,0.0,,24.0,90.0,59.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,Everton,Jordan-Pickford,4806ec67
2025-09-13,Sat,Matchweek 4,Home,D 0–0,Everton,Aston Villa,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,36.0,61.1,0.0,25.0,0.0,0.0,0.0,Match Report,22.0,36.0,61.1,700.0,510.0,1.0,1.0,100.0,14.0,14.0,100.0,7.0,21.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,26.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,22.0,32.0,4.0,0.0,0.0,36.0,0.0,0.0,,0.0,,25.0,155.0,60.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Everton,Jordan-Pickford,4806ec67
2025-09-20,Sat,Matchweek 5,Away,L 1–2,Everton,Liverpool,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,42.0,57.1,0.0,26.0,0.0,0.0,0.0,Match Report,24.0,42.0,57.1,781.0,602.0,4.0,4.0,100.0,7.0,7.0,100.0,13.0,31.0,41.9,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,42.0,30.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,42.0,1.0,0.0,0.0,43.0,0.0,0.0,,0.0,,26.0,122.0,51.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Everton,Jordan-Pickford,4806ec67
2025-09-29,Mon,Matchweek 6,Home,D 1–1,Everton,West Ham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0,80.0,0.0,27.0,0.0,0.0,0.0,Match Report,28.0,35.0,80.0,804.0,560.0,6.0,6.0,100.0,13.0,13.0,100.0,9.0,16.0,56.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,27.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,19.0,35.0,3.0,0.0,0.0,38.0,0.0,0.0,,0.0,,27.0,180.0,131.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,,Everton,Jordan-Pickford,4806ec67
2025-10-05,Sun,Matchweek 7,Home,W 2–1,Everton,Crystal Palace,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,41.0,65.9,0.0,27.0,0.0,0.0,0.0,Match Report,27.0,41.0,65.9,852.0,632.0,5.0,5.0,100.0,11.0,11.0,100.0,11.0,25.0,44.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,41.0,32.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,23.0,40.0,6.0,0.0,0.0,46.0,0.0,0.0,,0.0,,27.0,149.0,91.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Everton,Jordan-Pickford,4806ec67
2025-10-18,Sat,Matchweek 8,Away,L 0–2,Everton,Manchester City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,35.0,54.3,0.0,26.0,0.0,0.0,0.0,Match Report,19.0,35.0,54.3,624.0,542.0,4.0,4.0,100.0,6.0,7.0,85.7,9.0,24.0,37.5,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,35.0,28.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,38.0,3.0,0.0,0.0,41.0,0.0,0.0,,0.0,,26.0,125.0,60.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Everton,Jordan-Pickford,4806ec67
2025-10-26,Sun,Matchweek 9,Home,L 0–3,Everton,Tottenham,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,31.0,71.0,0.0,26.0,0.0,0.0,0.0,Match Report,22.0,31.0,71.0,483.0,322.0,8.0,8.0,100.0,11.0,11.0,100.0,3.0,12.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,27.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,28.0,6.0,0.0,0.0,34.0,0.0,0.0,,0.0,,26.0,103.0,47.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0,Everton,Jordan-Pickford,4806ec67
2025-08-18,Mon,Matchweek 1,Away,L 0–1,Everton,Leeds United,Y*,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,2.0,1.0,3.0,0.4,0.4,0.0,0.0,0.0,50.0,62.0,80.6,7.0,50.0,3.0,3.0,1.0,Match Report,50.0,62.0,80.6,1123.0,364.0,10.0,11.0,90.9,33.0,36.0,91.7,7.0,14.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,62.0,61.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,10.0,45.0,30.0,6.0,1.0,81.0,3.0,1.0,33.3,2.0,66.7,50.0,347.0,235.0,3.0,1.0,0.0,0.0,0.0,53.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,5.0,1.0,83.3,Everton,James-Tarkowski,15ea812b
2025-08-24,Sun,Matchweek 2,Home,W 2–0,Everton,Brighton,Y*,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,43.0,74.4,0.0,31.0,0.0,1.0,1.0,Match Report,32.0,43.0,74.4,803.0,250.0,5.0,7.0,71.4,18.0,20.0,90.0,9.0,15.0,60.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,43.0,41.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6.0,29.0,23.0,2.0,2.0,53.0,1.0,1.0,100.0,0.0,0.0,31.0,130.0,69.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,1.0,83.3,Everton,James-Tarkowski,15ea812b
