Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance Gls,Performance Ast,Performance PK,Performance PKatt,Performance Sh,Performance SoT,Performance CrdY_x,Performance CrdR_x,Performance Touches,Performance Tkl,Performance Int_x,Performance Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries_x,Carries PrgC_x,Take-Ons Att_x,Take-Ons Succ_x,Report,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA Types SCA,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA Types GCA,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att_y,Take-Ons Succ_y,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries_y,Carries TotDist,Carries PrgDist,Carries PrgC_y,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Performance CrdY_y,Performance CrdR_y,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int_y,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%,team,player_name,player_id
2025-08-30,Sat,Matchweek 3,Away,L 2–3,Burnley,Manchester Utd,Y,"RB,CB",90,0,0,0,0,0,0,1,0,64,3,0,2,0.0,0.0,0.0,2,1,36,54,66.7,2,26,0,0,0,Match Report,36,54,66.7,613,301,22,22,100.0,10,16,62.5,4,13,30.8,0,0.0,0.1,0,3,1,0,2,54,42,12,2,1,0,1,10,0,0,0,0,36,0,3,2,1,1,0,0,0,0,1,1,0,0,0,0,0,64,4,29,26,9,0,64,0,0,,0,,26,67,18,0,0,0,2,0,32,1,3,2,3,0,0,3,4,75.0,1,2,0,2,0,3,4,0,1,0,0,1,0,0,1,0,2,0,0,0,3,1,3,25.0,Burnley,Kyle-Walker,86dd77d1
2025-09-14,Sun,Matchweek 4,Home,L 0–1,Burnley,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,26,1,1,1,0.0,0.0,0.0,0,0,9,19,47.4,2,10,2,1,1,Match Report,9,19,47.4,163,59,2,4,50.0,3,5,60.0,1,5,20.0,0,0.0,0.0,0,1,0,0,2,19,16,3,1,0,2,0,2,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,10,14,2,0,26,1,1,100.0,0,0.0,10,76,63,2,1,0,0,0,10,0,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,Burnley,Kyle-Walker,86dd77d1
2025-08-16,Sat,Matchweek 1,Away,L 0–3,Burnley,Tottenham,Y,"LM,RM",84,0,0,0,0,4,1,0,0,36,0,0,3,0.4,0.4,0.1,3,0,16,22,72.7,2,19,0,4,0,Match Report,16,22,72.7,225,74,11,14,78.6,5,6,83.3,0,0,,0,0.1,0.4,2,1,2,1,2,22,21,0,0,0,0,1,0,0,0,0,0,16,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,36,1,5,16,17,4,36,4,0,0.0,2,50.0,19,55,27,0,0,0,0,3,25,1,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,4,1,0,100.0,Burnley,Jaidon-Anthony,e4238fb1
2025-08-23,Sat,Matchweek 2,Home,W 2–0,Burnley,Sunderland,Y,LW,90,1,1,0,0,2,1,0,0,60,3,1,3,0.8,0.8,0.1,2,2,30,39,76.9,4,33,2,3,2,Match Report,30,39,76.9,345,50,21,26,80.8,7,8,87.5,0,2,0.0,1,0.1,0.0,1,1,1,0,4,39,38,1,0,0,0,1,1,0,0,0,0,30,0,1,2,1,0,1,0,0,0,2,1,0,1,0,0,0,60,0,10,27,26,3,60,3,2,66.7,0,0.0,33,193,128,2,0,1,5,3,40,9,3,2,0,1,2,1,1,100.0,0,3,0,3,1,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,7,2,2,50.0,Burnley,Jaidon-Anthony,e4238fb1
2025-08-30,Sat,Matchweek 3,Away,L 2–3,Burnley,Manchester Utd,Y,"LW,LM",90,1,0,0,0,1,1,1,0,30,0,1,3,0.4,0.4,0.0,0,0,9,15,60.0,2,13,1,1,1,Match Report,9,15,60.0,179,53,4,7,57.1,4,4,100.0,1,1,100.0,0,0.0,0.0,0,1,1,0,2,15,15,0,0,0,0,1,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,4,19,7,2,30,1,1,100.0,0,0.0,13,67,44,1,0,0,6,2,11,4,0,0,0,0,0,0,0,,0,3,2,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,2,0,1,0.0,Burnley,Jaidon-Anthony,e4238fb1
2025-09-14,Sun,Matchweek 4,Home,L 0–1,Burnley,Liverpool,Y,"LM,RM",88,0,0,0,0,1,0,0,0,29,2,1,1,0.1,0.1,0.0,2,0,5,12,41.7,0,16,3,5,1,Match Report,5,12,41.7,82,47,3,5,60.0,1,4,25.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,29,2,8,11,11,0,29,5,1,20.0,3,60.0,16,164,81,3,1,0,5,1,18,3,2,1,0,2,0,2,3,66.7,1,1,1,0,1,3,1,0,0,0,0,1,2,2,0,1,1,0,0,0,6,0,3,0.0,Burnley,Jaidon-Anthony,e4238fb1
2025-08-16,Sat,Matchweek 1,Away,L 0–3,Burnley,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,26,0,0,1,0.0,0.0,0.0,0,0,17,21,81.0,0,11,0,0,0,Match Report,17,21,81.0,276,92,7,8,87.5,10,12,83.3,0,0,,0,0.0,0.0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6,14,8,4,4,26,0,0,,0,,11,28,4,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,2,60.0,Burnley,Hjalmar-Ekdal,3d554589
2025-08-23,Sat,Matchweek 2,Home,W 2–0,Burnley,Sunderland,Y,CB,90,0,0,0,0,0,0,0,0,56,2,1,1,0.0,0.0,0.0,1,0,39,42,92.9,3,30,1,0,0,Match Report,39,42,92.9,682,140,15,15,100.0,22,22,100.0,2,4,50.0,0,0.0,0.0,1,1,0,0,3,42,42,0,0,1,0,1,0,0,0,0,0,39,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,56,10,27,26,3,2,56,0,0,,0,,30,183,110,1,0,0,0,0,34,0,2,1,1,1,0,0,0,,0,1,1,0,1,3,10,0,0,0,0,0,0,0,1,1,1,0,0,0,3,2,1,66.7,Burnley,Hjalmar-Ekdal,3d554589
2025-08-30,Sat,Matchweek 3,Away,L 2–3,Burnley,Manchester Utd,Y,CB,82,0,0,0,0,0,0,0,0,54,2,1,0,0.0,0.0,0.0,0,0,35,41,85.4,2,23,0,0,0,Match Report,35,41,85.4,594,257,15,15,100.0,17,20,85.0,3,4,75.0,0,0.0,0.0,0,1,0,0,2,41,40,1,1,0,0,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,32,21,1,1,54,0,0,,0,,23,117,61,0,0,0,0,0,26,0,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,9,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3,1,75.0,Burnley,Hjalmar-Ekdal,3d554589
2025-09-14,Sun,Matchweek 4,Home,L 0–1,Burnley,Liverpool,Y,CB,90,0,0,0,0,1,0,0,0,22,1,1,3,0.0,0.0,0.0,0,0,6,8,75.0,0,3,0,0,0,Match Report,6,8,75.0,130,56,1,1,100.0,4,4,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,14,6,2,1,22,0,0,,0,,3,15,2,0,0,0,0,0,5,0,1,1,1,0,0,0,0,,0,3,3,0,1,2,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1,80.0,Burnley,Hjalmar-Ekdal,3d554589
